"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007219","GO:0007219","Notch signaling pathway","21/2046","124/17744",0.169354838709677,1.46873521899536,1.89094830029538,0.0454718306583397,0.277581805763345,0.243093216305883,"dlc/epas1a/angptl1a/ythdf2/nup214/dld/llgl2/rab5c/uchl3/jag1a/hif1ab/plvapb/appb/prss23/psenen/chac1/pappa2/chsy1/dtx3la/adam17b/itgb1b",21
"GO:0050778","GO:0050778","positive regulation of immune response","25/2046","153/17744",0.163398692810458,1.41708035446176,1.87052864649467,0.0455539174638383,0.277581805763345,0.243093216305883,"wdfy1/il15l/cd74a/b2ml/mhc2daa/cd74b/pycard/mhc2d8.45b1/c7a/fpr1/il15/b2m/akirin2/slc39a6/masp1/mhc2bl/si:dkey-52l18.4/brd4/sting1/stmp1/si:dkey-237j10.2/tec/mhc2d8.35b2/si:ch211-196f2.6/mhc2dhb",25
"GO:0042330","GO:0042330","taxis","27/2046","168/17744",0.160714285714286,1.39379974863846,1.85145956663889,0.046524249395549,0.28287954675862,0.247732731111817,"mmp13a/cyba/rac3b/sema3e/cxcl12a/rac2/ccr12a/c5ar1/ccl38a.5/ccl38a.4/ccl38.6/cxcr4b/sema3ab/sema4e/sema3fb/ccl19a.1/ccl27a/sema4ba/si:ch1073-406l10.2/cxl34b.11/cxcl11.5/ccl20b/ccl20a.3/nrp1a/cxcl8b.1/csf1ra/ccl36.1",27
"GO:0001935","GO:0001935","endothelial cell proliferation","9/2046","42/17744",0.214285714285714,1.85839966485128,2.01069961596051,0.0468850921949627,0.283842145620908,0.248575730359561,"aplnra/tgfbr1a/igf2b/tgfbr1b/loxl2a/loxl2b/cav2/tnmd/hspg2",9
"GO:0170038","GO:0170038","proteinogenic amino acid biosynthetic process","9/2046","42/17744",0.214285714285714,1.85839966485128,2.01069961596051,0.0468850921949627,0.283842145620908,0.248575730359561,"apip/bhmt/ilvbl/pah/aasdhppt/mri1/aldh18a1/glula/ass1",9
"GO:0048585","GO:0048585","negative regulation of response to stimulus","69/2046","491/17744",0.140529531568228,1.21874682705114,1.77457506864716,0.0471214342309024,0.284658146873318,0.249290346248785,"aplnra/dlc/cnot1/grna/nfkbiaa/nfkbiab/skib/cd74a/cbl/rnf2/insig1/churc1/hyou1/ythdf2/cblb/lemd3/arhgap29b/eya2/dld/grnb/socs3a/bco2l/parpbp/tmem127/ndrg1a/eya3/cd74b/cxcl12a/ddit4/phlda3/sulf1/zgc:113531/si:ch211-121a2.2/parp14rs1/deptor/cxcr4b/lepb/zgc:162025/gsk3bb/csnk1a1/gdf6a/nog3/epha4a/ldlrad4b/ptch2/ccdc125/dact2/nprl2/znrf3/wwtr1/chac1/ldlrad4a/jupa/dusp6/lzts2a/apcdd1l/rerea/sox11a/spry2/nomo/socs1b/gpc1b/si:ch211-195b15.8/dusp2/dusp1/socs5a/si:ch211-127m7.2/spry1/errfi1a",69
"GO:0002286","GO:0002286","T cell activation involved in immune response","5/2046","18/17744",0.277777777777778,2.40903660258499,2.15922218424134,0.0481686519677887,0.289115056671759,0.253193500256696,"cd74a/ifnphi1/cd74b/brd4/cd83",5
"GO:0006760","GO:0006760","folic acid-containing compound metabolic process","5/2046","18/17744",0.277777777777778,2.40903660258499,2.15922218424134,0.0481686519677887,0.289115056671759,0.253193500256696,"ggh/zgc:153031/gch1/aldh1l1/mthfd2",5
"GO:0010669","GO:0010669","epithelial structure maintenance","5/2046","18/17744",0.277777777777778,2.40903660258499,2.15922218424134,0.0481686519677887,0.289115056671759,0.253193500256696,"tcf7l2/tnfa/sulf2b/sulf1/vwa2",5
"GO:0022603","GO:0022603","regulation of anatomical structure morphogenesis","41/2046","274/17744",0.14963503649635,1.29771460781586,1.79297053252287,0.0485413985267254,0.290729786475238,0.254607605407836,"myh9b/aplnra/plxnb2a.1/dip2ba/fn1b/plxna3/rnf2/thbs1b/churc1/l1camb/fn1a/fermt2/ism1/rac3b/tncb/stat3/alcama/metrn/dpysl2b/hif1ab/cxcl12a/rac2/plcg1/vil1/klf2a/tnmd/kctd12.2/epha4a/zgc:154093/fdx1/amotl2b/stab1/reck/hdac4/rgs2/rangrf/trrap/nrp1a/csf1ra/thbs1a/lrrc4ca",41
"GO:0001570","GO:0001570","vasculogenesis","12/2046","62/17744",0.193548387096774,1.6785545359947,1.93223119015332,0.048751652766465,0.290746558945535,0.254622293956095,"aplnra/ccm2/mb/sulf1/plcg1/nrp2b/rps29/rapgef1a/vezf1b/wwtr1/fbn2b/nrp1a",12
"GO:0001702","GO:0001702","gastrulation with mouth forming second","12/2046","62/17744",0.193548387096774,1.6785545359947,1.93223119015332,0.048751652766465,0.290746558945535,0.254622293956095,"aplnra/npc1/cfl1/rab5c/ltb4r/dsc2l/epcam/cldne/prnpb/fdx1/pfn1/sdc3",12
"GO:0048384","GO:0048384","retinoic acid receptor signaling pathway","8/2046","36/17744",0.222222222222222,1.92722928206799,2.01047098878178,0.0490389830980831,0.291839213638911,0.255579190042977,"cnot1/crabp2b/pknox1.2/aldh1a2/ctbp1/wwtr1/crabp2a/rxrba",8
"GO:0050790","GO:0050790","regulation of catalytic activity","29/2046","184/17744",0.157608695652174,1.36686642016235,1.80592119988281,0.0500262435569721,0.294386941876264,0.257810371765382,"asap2a/cap1/deptor/lxn/prnpb/kazald3/serpinb1/appb/cast/abr/serpinb1l2/timp2b/ralgapa1/tpx2/reck/serpinb14/serpinb1l4/spink2.3/spink2.9/spink2.4/si:ch211-195b11.3/cdc20/timp4.3/spink2.5/spink2.1/spink2.7/svbp/spink2.11/spink2.2",29
"GO:0010647","GO:0010647","positive regulation of cell communication","60/2046","422/17744",0.14218009478673,1.23306138900085,1.74932989232905,0.0502775444771156,0.294386941876264,0.257810371765382,"adcyap1a/wdfy1/csnk1db/ripk1l/fgf20a/cd74a/robo4/tnfa/angptl1a/xiap/mmp2/ugdh/chp2/cacng2a/grk5/igf2b/hrh3/cd74b/sulf1/c5ar1/tnfrsf19/fgf16/alkal2b/mmp9/sall4/gpr137c/lamtor4/lepb/gdf6a/sp8b/lamtor3/tnfsf10/scgn/fgfr4/bida/wnt7bb/insrb/lzts2a/tsc22d3/f2rl1.2/brd4/pdgfba/fgf18a/rnf146/reck/lamtor5/mycbp/sting1/traf3ip2l/stmp1/taok1b/map2k6/sp9/pim1/pdgfrb/fgf3/rraga/rspo1/si:ch211-196f2.6/tnfsf14",60
"GO:0023056","GO:0023056","positive regulation of signaling","60/2046","422/17744",0.14218009478673,1.23306138900085,1.74932989232905,0.0502775444771156,0.294386941876264,0.257810371765382,"adcyap1a/wdfy1/csnk1db/ripk1l/fgf20a/cd74a/robo4/tnfa/angptl1a/xiap/mmp2/ugdh/chp2/cacng2a/grk5/igf2b/hrh3/cd74b/sulf1/c5ar1/tnfrsf19/fgf16/alkal2b/mmp9/sall4/gpr137c/lamtor4/lepb/gdf6a/sp8b/lamtor3/tnfsf10/scgn/fgfr4/bida/wnt7bb/insrb/lzts2a/tsc22d3/f2rl1.2/brd4/pdgfba/fgf18a/rnf146/reck/lamtor5/mycbp/sting1/traf3ip2l/stmp1/taok1b/map2k6/sp9/pim1/pdgfrb/fgf3/rraga/rspo1/si:ch211-196f2.6/tnfsf14",60
"GO:0032008","GO:0032008","positive regulation of TOR signaling","7/2046","30/17744",0.233333333333333,2.02359074617139,2.02568931237844,0.0504871303455817,0.294386941876264,0.257810371765382,"gpr137c/lamtor4/lepb/lamtor3/lamtor5/pim1/rraga",7
"GO:0001878","GO:0001878","response to yeast","6/2046","24/17744",0.25,2.16813294232649,2.06733192935083,0.0505951422587791,0.294386941876264,0.257810371765382,"cyp51/cebpb/atp6v0ca/nap1l1/limk1a/hspa5",6
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","6/2046","24/17744",0.25,2.16813294232649,2.06733192935083,0.0505951422587791,0.294386941876264,0.257810371765382,"skib/mmp2/mmp9/rbms3/ldlrad4b/ldlrad4a",6
"GO:0042632","GO:0042632","cholesterol homeostasis","6/2046","24/17744",0.25,2.16813294232649,2.06733192935083,0.0505951422587791,0.294386941876264,0.257810371765382,"npc1/lipf/lipg/cyp7a1/stab1/lpla",6
"GO:0045197","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","6/2046","24/17744",0.25,2.16813294232649,2.06733192935083,0.0505951422587791,0.294386941876264,0.257810371765382,"cldn7b/cdh2/fn1a/cldn3c/myo9ab/lama1",6
"GO:0055092","GO:0055092","sterol homeostasis","6/2046","24/17744",0.25,2.16813294232649,2.06733192935083,0.0505951422587791,0.294386941876264,0.257810371765382,"npc1/lipf/lipg/cyp7a1/stab1/lpla",6
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","6/2046","24/17744",0.25,2.16813294232649,2.06733192935083,0.0505951422587791,0.294386941876264,0.257810371765382,"skib/mmp2/mmp9/rbms3/ldlrad4b/ldlrad4a",6
"GO:0006066","GO:0006066","alcohol metabolic process","26/2046","162/17744",0.160493827160494,1.39188781482688,1.80896143353449,0.0507186628871254,0.294386941876264,0.257810371765382,"mvk/spra/cyb5r3/insig1/itpk1a/pck1/adh8b/pcbd1/qdpra/degs2/cyp51/aldh1a2/msmo1/cyp2r1/sprb/itpkcb/cyp7a1/gch1/gba1/hsd17b7/npc2.1/adh8a/dpm2/lcat/hmgcs1/park7",26
"GO:0001816","GO:0001816","cytokine production","14/2046","76/17744",0.184210526315789,1.59757164171426,1.88472182156957,0.0507273966914861,0.294386941876264,0.257810371765382,"panx3/il15l/cd74a/cd74b/sulf1/lgals9l3/il15/zgc:153759/zgc:153631/bcl6b/tet1/sting1/stmp1/si:ch211-196f2.6",14
"GO:0010876","GO:0010876","lipid localization","38/2046","253/17744",0.150197628458498,1.30259370448074,1.75007639660217,0.0532281350109462,0.307171429286991,0.269006430364933,"osbp/apol1/vmp1/osbpl7/triap1/npc1/apold1a/tmem30aa/mfsd2b/crabp2b/stard14/osbpl3a/esyt1a/crabp1b/mfsd2ab/slc51a/stard3nl/slco2b1/apodb/abcc4/apoda.1/spns2/apold1b/osbpl9/apol/crabp2a/osbpl11/stab1/xkr8.2/abca1b/si:ch211-285c6.2/stard13a/npc2.1/rbp7a/pla2g10/rbp4/cert1b/fabp1b.2",38
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development","4/2046","13/17744",0.307692307692308,2.6684713136326,2.17254101408549,0.0536974671247326,0.307171429286991,0.269006430364933,"rbx1/klf2a/wwtr1/mstnb",4
"GO:0007413","GO:0007413","axonal fasciculation","4/2046","13/17744",0.307692307692308,2.6684713136326,2.17254101408549,0.0536974671247326,0.307171429286991,0.269006430364933,"cdh2/tncb/nrp2b/nrp1a",4
"GO:0043248","GO:0043248","proteasome assembly","4/2046","13/17744",0.307692307692308,2.6684713136326,2.17254101408549,0.0536974671247326,0.307171429286991,0.269006430364933,"adrm1/psmd5/psmd11a/psmg3",4
"GO:0106030","GO:0106030","neuron projection fasciculation","4/2046","13/17744",0.307692307692308,2.6684713136326,2.17254101408549,0.0536974671247326,0.307171429286991,0.269006430364933,"cdh2/tncb/nrp2b/nrp1a",4
"GO:1900107","GO:1900107","regulation of nodal signaling pathway","4/2046","13/17744",0.307692307692308,2.6684713136326,2.17254101408549,0.0536974671247326,0.307171429286991,0.269006430364933,"aplnra/dact2/smad4a/nomo",4
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","4/2046","13/17744",0.307692307692308,2.6684713136326,2.17254101408549,0.0536974671247326,0.307171429286991,0.269006430364933,"cdc25b/cdca5/ccne2/anapc11",4
"GO:0048588","GO:0048588","developmental cell growth","18/2046","105/17744",0.171428571428571,1.48671973188102,1.80584637259241,0.0548979658808214,0.313399182003956,0.274460406118717,"grna/dip2ba/robo3/plxna3/l1camb/gemin2/tncb/tnn/grnb/cxcl12a/cxcr4b/epha4a/appb/myo9ab/sema5bb/plxnb1a/nrp1a/arl3l1",18
"GO:0035148","GO:0035148","tube formation","13/2046","70/17744",0.185714285714286,1.61061304287111,1.84795695129753,0.0551591439780069,0.314250163760881,0.275205656304476,"atp1a1a.1/cldn7b/vaspb/cdh2/mid1ip1b/sparc/pcdh19/mdka/smad5/aldh1a2/sox3/chsy1/fgf3",13
"GO:0009968","GO:0009968","negative regulation of signal transduction","60/2046","425/17744",0.141176470588235,1.22435742625496,1.69012056743399,0.0563086097329579,0.318995466969316,0.279361371828096,"aplnra/dlc/cnot1/nfkbiaa/nfkbiab/skib/cd74a/cbl/rnf2/insig1/churc1/hyou1/ythdf2/cblb/lemd3/arhgap29b/eya2/dld/socs3a/bco2l/tmem127/eya3/cd74b/ddit4/phlda3/sulf1/zgc:113531/si:ch211-121a2.2/parp14rs1/deptor/zgc:162025/gsk3bb/csnk1a1/gdf6a/nog3/ldlrad4b/ptch2/ccdc125/dact2/nprl2/znrf3/wwtr1/chac1/ldlrad4a/jupa/dusp6/lzts2a/apcdd1l/rerea/sox11a/spry2/nomo/socs1b/gpc1b/si:ch211-195b15.8/dusp2/dusp1/socs5a/spry1/errfi1a",60
"GO:0007528","GO:0007528","neuromuscular junction development","8/2046","37/17744",0.216216216216216,1.87514200417426,1.92376082288427,0.0564950854721337,0.318995466969316,0.279361371828096,"grna/tncb/ache/ppfibp1a/gfpt1/myo9ab/mfn2/ppfibp1b",8
"GO:0045446","GO:0045446","endothelial cell differentiation","10/2046","50/17744",0.2,1.73450635386119,1.87763739596864,0.0565610942146808,0.318995466969316,0.279361371828096,"dlc/itga5/f11r.1/fn1a/ets1/tmem230a/tnfrsf19/amotl2b/fbn2b/itga4",10
"GO:0050769","GO:0050769","positive regulation of neurogenesis","10/2046","50/17744",0.2,1.73450635386119,1.87763739596864,0.0565610942146808,0.318995466969316,0.279361371828096,"plxnb2a.1/grna/l1camb/stat3/grnb/metrn/cxcl12a/lgals2a/chd7/fgf3",10
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","10/2046","50/17744",0.2,1.73450635386119,1.87763739596864,0.0565610942146808,0.318995466969316,0.279361371828096,"apip/bhmt/ilvbl/pah/asl/aasdhppt/mri1/aldh18a1/glula/ass1",10
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","26/2046","164/17744",0.158536585365854,1.37491357318265,1.74135705963772,0.0574029625156299,0.323093381388174,0.282950134403824,"grna/dip2ba/robo3/itga5/plxna3/l1camb/gemin2/cdh2/fn1a/tncb/stat3/tnn/grnb/cxcl12a/cxcr4b/ap2a1/epha4a/appb/tax1bp3/rpl22/myo9ab/sema5bb/plxnb1a/nrp1a/ap1g1/arl3l1",26
"GO:0006954","GO:0006954","inflammatory response","28/2046","179/17744",0.156424581005587,1.35659714827132,1.73110927311772,0.0577606893991603,0.324455335442578,0.284142870327691,"nr4a1/adam8a/grna/fn1b/tnfa/agtr1a/mpx/fn1a/grnb/sgk1/cxcl12a/ptgir/pycard/cxcr4b/mmp9/fpr1/adam8b/brd4/si:ch1073-406l10.2/npc2.1/si:ch211-66k16.27/stmp1/caspbl/tusc2a/cxcl8b.1/csf1ra/rraga/park7",28
"GO:0033627","GO:0033627","cell adhesion mediated by integrin","7/2046","31/17744",0.225806451612903,1.95831362532715,1.92790942814986,0.0589772452504042,0.327638805212433,0.286930804872747,"itga5/itgb1b.2/tesca/fermt3b/itgb3b/itga4/itgb1b",7
"GO:0008284","GO:0008284","positive regulation of cell population proliferation","22/2046","135/17744",0.162962962962963,1.41330147351653,1.74024610240549,0.0592551143543959,0.327638805212433,0.286930804872747,"aplnra/zgc:153911/mycb/fgf20a/stat3/crlf1a/igf2b/romo1/il13ra2/lifrb/c5ar1/fgf16/cops9/csf3r/il15/rtkn2/pdgfba/fgf18a/btc/pdgfrb/fgf3/epgn",22
"GO:0061008","GO:0061008","hepaticobiliary system development","27/2046","172/17744",0.156976744186047,1.3613858009957,1.71936819825548,0.0593543721471882,0.327638805212433,0.286930804872747,"aplnra/gpr22a/irf2bp2a/grna/nav3/tnfa/pck1/ctnnb1/ilf2/dld/stat3/socs3a/jag1a/mpi/gmnn/cebpa/epcam/prickle1a/aldh1a2/foxc1b/e2f8/enc3/met/selenoh/rbp4/nup54/trib1",27
"GO:0007032","GO:0007032","endosome organization","5/2046","19/17744",0.263157894736842,2.28224520244894,2.01882623557395,0.0593794195675762,0.327638805212433,0.286930804872747,"coro1ca/usp8/sqstm1/fhip1b/plekhf1",5
"GO:0009411","GO:0009411","response to UV","5/2046","19/17744",0.263157894736842,2.28224520244894,2.01882623557395,0.0593794195675762,0.327638805212433,0.286930804872747,"dtl/aurkb/cops9/crip1/ciao2a",5
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","5/2046","19/17744",0.263157894736842,2.28224520244894,2.01882623557395,0.0593794195675762,0.327638805212433,0.286930804872747,"serpinb1/serpinb1l2/reck/serpinb14/serpinb1l4",5
"GO:0034312","GO:0034312","diol biosynthetic process","5/2046","19/17744",0.263157894736842,2.28224520244894,2.01882623557395,0.0593794195675762,0.327638805212433,0.286930804872747,"spra/pcbd1/qdpra/sprb/gch1",5
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","5/2046","19/17744",0.263157894736842,2.28224520244894,2.01882623557395,0.0593794195675762,0.327638805212433,0.286930804872747,"cdc25b/wee2/trip13/ttk/stk35",5
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","5/2046","19/17744",0.263157894736842,2.28224520244894,2.01882623557395,0.0593794195675762,0.327638805212433,0.286930804872747,"cd74a/rnf2/hyou1/bco2l/cd74b",5
"GO:0008361","GO:0008361","regulation of cell size","12/2046","64/17744",0.1875,1.62609970674487,1.81149248046168,0.0599643817772289,0.330216428529612,0.289188167313613,"dip2ba/plxna3/l1camb/tncb/stat3/cxcl12a/cxcr4b/lamtor4/epha4a/piezo1/zgc:153039/arl3l1",12
"GO:0009225","GO:0009225","nucleotide-sugar metabolic process","6/2046","25/17744",0.24,2.08140762463343,1.95336771807537,0.0603236016761192,0.3308944334602,0.289781932451766,"ugdh/mpi/gnpnat1/gfus.3/gfpt2/gfpt1",6
"GO:1904263","GO:1904263","positive regulation of TORC1 signaling","6/2046","25/17744",0.24,2.08140762463343,1.95336771807537,0.0603236016761192,0.3308944334602,0.289781932451766,"gpr137c/lamtor4/lamtor3/lamtor5/pim1/rraga",6
"GO:0035107","GO:0035107","appendage morphogenesis","13/2046","71/17744",0.183098591549296,1.58792835212644,1.79201903403388,0.0606991060244905,0.331656129018805,0.290448989943802,"prdm1a/col2a1b/etv4/cdh2/fgf16/mmp9/sall4/sp8b/pi4kaa/frem2a/sp9/med12/sec23a",13
"GO:0050817","GO:0050817","coagulation","13/2046","71/17744",0.183098591549296,1.58792835212644,1.79201903403388,0.0606991060244905,0.331656129018805,0.290448989943802,"f3b/fermt3b/f13a1b/lrrc32/itgb3b/f5/si:dkey-163m14.2/dcbld2/f2rl1.2/f2rl2/f3a/f8/fgl1",13
"GO:0030903","GO:0030903","notochord development","15/2046","85/17744",0.176470588235294,1.5304467828187,1.76975198414131,0.06091510510186,0.332188792997108,0.290915472245623,"col2a1b/plod2/npc1/bmpr2b/stat3/col11a1a/igf2b/lamc1/ccn2a/atp6v0ca/pappa2/npc2.1/fbn2b/lamb1a/lama1",15
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","10/2046","51/17744",0.196078431372549,1.70049642535411,1.80856637146745,0.063398517707803,0.344391560339093,0.301602087504277,"atp5po/atp5pf/impdh1a/atp5if1b/mt-co1/atp5meb/si:ch211-140m22.7/atp5mea/uqcc3/atp5f1e",10
"GO:0048821","GO:0048821","erythrocyte development","10/2046","51/17744",0.196078431372549,1.70049642535411,1.80856637146745,0.063398517707803,0.344391560339093,0.301602087504277,"spi1b/klf3/sec23b/rpl18/rps19/melk/rps14/rps29/rpl11/hmgcs1",10
"GO:0045944","GO:0045944","positive regulation of transcription by RNA polymerase II","45/2046","311/17744",0.144694533762058,1.25486794089636,1.63701823938559,0.0641904832831038,0.348019196600657,0.304779002374423,"med13b/ell2/mycb/sub1b/gata2b/smarca1/dlx1a/npm1a/ctnnb1/rfxank/lpin1a/ptmaa/top2a/sox12/myod1/igf2b/smad3a/nfatc1/egr1/runx2a/hipk2/jun/pbx4/sub1a/sox3/nfatc4/e2f8/akirin2/paxbp1/wwtr1/jund/actr2b/jupa/smarcad1b/tet1/asxl2/si:ch211-222l21.1/sox11a/brd4/rxrba/runx1/pprc1/rnf4/ldb1b/med12",45
"GO:0060037","GO:0060037","pharyngeal system development","8/2046","38/17744",0.210526315789474,1.82579616195915,1.83970677212743,0.0646325409410875,0.34973940590322,0.306285481557846,"prdm1a/itga5/wnt11/sparc/fn1a/pknox1.2/smad5/rerea",8
"GO:0051094","GO:0051094","positive regulation of developmental process","36/2046","242/17744",0.148760330578512,1.29012869295461,1.64058487486851,0.0655713443604447,0.35413579622799,0.310135635429585,"aplnra/prdm1a/plxnb2a.1/grna/tnfa/dlx1a/ccm2/l1camb/mdkb/tncb/stat3/ccn1/grnb/alcama/tesca/myod1/jag1a/metrn/edn1/cxcl12a/runx2a/ccn2a/loxl2a/loxl2b/csf3r/lgals2a/chd7/si:ch211-159i8.4/stab1/brd4/runx1/fgf3/lpar3/csf3a/csf1ra/aamdc",36
"GO:0019725","GO:0019725","cellular homeostasis","40/2046","273/17744",0.146520146520147,1.27070062553934,1.62725599271045,0.0662692566297994,0.357216781410246,0.312833818746341,"aplnra/tm9sf4/atp1a1a.1/fth1b/micu2/pck1/atp1b3a/npc1/htr2cl1/flncb/atp1a1b/iscub/xpr1b/prdx3/edn1/cxcl12a/plcg1/cxcr4b/sod1/cav2/prdx5/ifi30a/stc2a/scgn/prdx1/slc39a6/prdx4/cyp7a1/gch1/edn2/ryr3/ibtk/gba1/piezo1/selenoh/rgn/smdt1b/zgc:153039/tcirg1b/zgc:112271",40
"GO:0010648","GO:0010648","negative regulation of cell communication","61/2046","438/17744",0.139269406392694,1.20781835143302,1.58988890818062,0.0677303173244833,0.357919037492565,0.313448821913612,"aplnra/dlc/cnot1/nfkbiaa/nfkbiab/skib/cd74a/cbl/rnf2/insig1/churc1/hyou1/ythdf2/cblb/lemd3/arhgap29b/eya2/dld/crhbp/socs3a/bco2l/tmem127/eya3/cd74b/ddit4/phlda3/sulf1/zgc:113531/si:ch211-121a2.2/parp14rs1/deptor/zgc:162025/gsk3bb/csnk1a1/gdf6a/nog3/ldlrad4b/ptch2/ccdc125/dact2/nprl2/znrf3/wwtr1/chac1/ldlrad4a/jupa/dusp6/lzts2a/apcdd1l/rerea/sox11a/spry2/nomo/socs1b/gpc1b/si:ch211-195b15.8/dusp2/dusp1/socs5a/spry1/errfi1a",61
"GO:0023057","GO:0023057","negative regulation of signaling","61/2046","438/17744",0.139269406392694,1.20781835143302,1.58988890818062,0.0677303173244833,0.357919037492565,0.313448821913612,"aplnra/dlc/cnot1/nfkbiaa/nfkbiab/skib/cd74a/cbl/rnf2/insig1/churc1/hyou1/ythdf2/cblb/lemd3/arhgap29b/eya2/dld/crhbp/socs3a/bco2l/tmem127/eya3/cd74b/ddit4/phlda3/sulf1/zgc:113531/si:ch211-121a2.2/parp14rs1/deptor/zgc:162025/gsk3bb/csnk1a1/gdf6a/nog3/ldlrad4b/ptch2/ccdc125/dact2/nprl2/znrf3/wwtr1/chac1/ldlrad4a/jupa/dusp6/lzts2a/apcdd1l/rerea/sox11a/spry2/nomo/socs1b/gpc1b/si:ch211-195b15.8/dusp2/dusp1/socs5a/spry1/errfi1a",61
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","7/2046","32/17744",0.21875,1.89711632453568,1.83372466004248,0.068293105672837,0.357919037492565,0.313448821913612,"si:ch211-121a2.2/dusp6/spry2/si:ch211-195b15.8/dusp2/dusp1/spry1",7
"GO:0048570","GO:0048570","notochord morphogenesis","7/2046","32/17744",0.21875,1.89711632453568,1.83372466004248,0.068293105672837,0.357919037492565,0.313448821913612,"npc1/bmpr2b/stat3/lamc1/npc2.1/fbn2b/lamb1a",7
"GO:1902036","GO:1902036","regulation of hematopoietic stem cell differentiation","7/2046","32/17744",0.21875,1.89711632453568,1.83372466004248,0.068293105672837,0.357919037492565,0.313448821913612,"tnfa/ythdf2/f11r.1/dld/jag1a/tph1b/fgfr4",7
"GO:0021594","GO:0021594","rhombomere formation","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"rac3b/efnb3b/epha4a/med12",4
"GO:0030168","GO:0030168","platelet activation","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"fermt3b/lrrc32/itgb3b/dcbld2",4
"GO:0031960","GO:0031960","response to corticosteroid","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"pck1/anxa1a/anxa1d/anxa1b",4
"GO:0035435","GO:0035435","phosphate ion transmembrane transport","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"slc20a1b/slc25a10b/xpr1b/ankha",4
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"cbl/cblb/ptpn12/errfi1a",4
"GO:0046033","GO:0046033","AMP metabolic process","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"ak1/ak4/nt5e/adkb",4
"GO:0046456","GO:0046456","icosanoid biosynthetic process","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"ptgs2a/ptgs2b/ptges/ptges3a",4
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"aplnra/igf2b/c5ar1/pdgfrb",4
"GO:0051384","GO:0051384","response to glucocorticoid","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"pck1/anxa1a/anxa1d/anxa1b",4
"GO:0120305","GO:0120305","regulation of pigmentation","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"nnt/sulf1/gdf6a/csf1ra",4
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","4/2046","14/17744",0.285714285714286,2.4778662198017,1.99705005803009,0.0685369482591792,0.357919037492565,0.313448821913612,"cbl/cblb/ptpn12/errfi1a",4
"GO:0001889","GO:0001889","liver development","26/2046","167/17744",0.155688622754491,1.35021452695781,1.64158809742683,0.068570290094009,0.357919037492565,0.313448821913612,"aplnra/gpr22a/irf2bp2a/grna/nav3/tnfa/pck1/ctnnb1/ilf2/dld/stat3/socs3a/mpi/gmnn/cebpa/epcam/prickle1a/aldh1a2/foxc1b/e2f8/enc3/met/selenoh/rbp4/nup54/trib1",26
"GO:0048738","GO:0048738","cardiac muscle tissue development","18/2046","108/17744",0.166666666666667,1.44542196155099,1.67620695141518,0.0688192337300335,0.358550766069301,0.314002060376518,"aplnra/cacna1c/rnf2/smarcd3b/fermt2/tpm4a/npr3/rbx1/mat2aa/klf2a/pbx4/wwtr1/mstnb/smad4a/icam3/prdm16/runx1/itgb1b",18
"GO:0030225","GO:0030225","macrophage differentiation","6/2046","26/17744",0.230769230769231,2.00135348522445,1.84463700889178,0.0710841211188412,0.366266160838441,0.320758843748331,"spi1b/xpr1b/csf3r/slc7a7/csf3a/csf1ra",6
